JS_ID,Com_ID,WE_Role,Proficiency,Domain
18738,27384,Financial Advisor,Problem Solving,Mathematics
18738,27384,Financial Advisor,Web Development,Computer Science
18738,27384,Financial Advisor,Programming,Computer Science
18738,27384,Financial Advisor,Graphic Design,Design
18738,33340,IT Consultant,Problem Solving,Mathematics
76082,47262,Mechanical Technician,Graphic Design,Design
76082,47262,Mechanical Technician,Web Development,Computer Science
76082,47262,Mechanical Technician,Digital Marketing,Business
76082,47262,Mechanical Technician,Problem Solving,Mathematics
76082,47262,Mechanical Technician,Public Speaking,Communication
76082,30849,Tax Preparer,Creative Writing,Literature
76082,30849,Tax Preparer,Problem Solving,Mathematics
76082,30849,Tax Preparer,Data Analysis,Statistics
76082,65906,Web Developer,Creative Writing,Literature
76082,65906,Web Developer,Graphic Design,Design
76082,65906,Web Developer,Public Speaking,Communication
76082,65906,Web Developer,Data Analysis,Statistics
43291,38802,Nurse Manager,Creative Writing,Literature
43291,38802,Nurse Manager,Graphic Design,Design
43291,61151,Legal Secretary,Marketing,Business
43291,61151,Legal Secretary,Web Development,Computer Science
43291,61151,Legal Secretary,Graphic Design,Design
43291,38562,User Experience Researcher,Marketing,Business
43291,38562,User Experience Researcher,Web Development,Computer Science
43291,38562,User Experience Researcher,Graphic Design,Design
43291,27611,HR Director,Problem Solving,Mathematics
43291,27611,HR Director,Graphic Design,Design
43291,27611,HR Director,Digital Marketing,Business
9603,96580,Electrical Engineer,Creative Writing,Literature
9603,86812,Financial Advisor,Marketing,Business
9603,86812,Financial Advisor,Graphic Design,Design
9603,86812,Financial Advisor,Data Analysis,Statistics
9603,86812,Financial Advisor,Programming,Computer Science
9603,28350,Retail Manager,Creative Writing,Literature
9603,28350,Retail Manager,Programming,Computer Science
36602,26800,Medical Billing Specialist,Web Development,Computer Science
36602,26800,Medical Billing Specialist,Data Analysis,Statistics
36602,26800,Medical Billing Specialist,Programming,Computer Science
36602,73496,Copywriter,Creative Writing,Literature
36602,73496,Copywriter,Project Management,Business
36602,51383,Technical Writer,Web Development,Computer Science
36602,51383,Technical Writer,Project Management,Business
63876,36878,Business Development Executive,Graphic Design,Design
63876,36878,Business Development Executive,Digital Marketing,Business
63876,36878,Business Development Executive,Web Development,Computer Science
63876,87255,IT Analyst,Problem Solving,Mathematics
63876,87255,IT Analyst,Web Development,Computer Science
63876,87255,IT Analyst,Graphic Design,Design
63876,42699,Financial Manager,Public Speaking,Communication
63876,42699,Financial Manager,Programming,Computer Science
63876,48155,IT Consultant,Digital Marketing,Business
87505,88826,Systems Analyst,Project Management,Business
87505,88826,Systems Analyst,Programming,Computer Science
87505,42699,Supply Chain Coordinator,Creative Writing,Literature
87505,42699,Supply Chain Coordinator,Project Management,Business
87505,42699,Supply Chain Coordinator,Public Speaking,Communication
87505,57319,SEO Specialist,Programming,Computer Science
15603,24485,Interior Decorator,Creative Writing,Literature
15603,24485,Interior Decorator,Programming,Computer Science
15603,80204,Accountant,Web Development,Computer Science
15603,80204,Accountant,Digital Marketing,Business
15603,80204,Accountant,Graphic Design,Design
15603,18927,Business Development Manager,Marketing,Business
15603,18927,Business Development Manager,Graphic Design,Design
4019,6544,Financial Clerk,Digital Marketing,Business
4019,6544,Financial Clerk,Data Analysis,Statistics
4019,6544,Financial Clerk,Programming,Computer Science
4019,56583,Supply Chain Coordinator,Creative Writing,Literature
4019,41113,Medical Billing Specialist,Programming,Computer Science
80784,68386,Cybersecurity Analyst,Problem Solving,Mathematics
80784,46487,Product Owner,Web Development,Computer Science
80784,46487,Product Owner,Digital Marketing,Business
80784,46487,Product Owner,Problem Solving,Mathematics
80784,46487,Product Owner,Data Analysis,Statistics
80784,46487,Product Owner,Project Management,Business
80784,51497,Regulatory Affairs Specialist,Marketing,Business
80784,51497,Regulatory Affairs Specialist,Web Development,Computer Science
80784,40287,Supply Chain Analyst,Creative Writing,Literature
80784,40287,Supply Chain Analyst,Marketing,Business
80784,40287,Supply Chain Analyst,Digital Marketing,Business
76272,27839,Insurance Agent,Graphic Design,Design
76272,7912,Executive Assistant,Problem Solving,Mathematics
76272,39786,SEO Specialist,Digital Marketing,Business
76272,39786,SEO Specialist,Programming,Computer Science
43913,61508,Marketing Manager,Programming,Computer Science
43913,54580,Business Development Manager,Problem Solving,Mathematics
43913,54580,Business Development Manager,Digital Marketing,Business
43913,86964,Real Estate Agent,Marketing,Business
43913,86964,Real Estate Agent,Graphic Design,Design
43913,86964,Real Estate Agent,Public Speaking,Communication
84174,27384,Construction Manager,Web Development,Computer Science
84174,27384,Construction Manager,Data Analysis,Statistics
84174,27384,Construction Manager,Project Management,Business
84174,72200,IT Specialist,Digital Marketing,Business
84174,72200,IT Specialist,Data Analysis,Statistics
84174,27611,Database Administrator,Digital Marketing,Business
84174,68372,Mechanical Technician,Marketing,Business
84174,68372,Mechanical Technician,Data Analysis,Statistics
59425,27839,Architect,Project Management,Business
59425,96580,Administrative Assistant,Marketing,Business
59425,96580,Administrative Assistant,Graphic Design,Design
59425,96580,Administrative Assistant,Data Analysis,Statistics
59425,42492,Healthcare Administrator,Graphic Design,Design
59425,42492,Healthcare Administrator,Web Development,Computer Science
59425,42492,Healthcare Administrator,Digital Marketing,Business
59425,42492,Healthcare Administrator,Problem Solving,Mathematics
59425,42492,Healthcare Administrator,Project Management,Business
59425,85039,Account Coordinator,Marketing,Business
59425,85039,Account Coordinator,Problem Solving,Mathematics
59425,85039,Account Coordinator,Data Analysis,Statistics
59425,85039,Account Coordinator,Creative Writing,Literature
59425,42699,Cybersecurity Analyst,Creative Writing,Literature
59425,42699,Cybersecurity Analyst,Graphic Design,Design
59425,42699,Cybersecurity Analyst,Digital Marketing,Business
59425,42699,Cybersecurity Analyst,Public Speaking,Communication
59425,42699,Cybersecurity Analyst,Project Management,Business
98251,75639,Administrative Assistant,Marketing,Business
98251,75639,Administrative Assistant,Public Speaking,Communication
98251,75639,Administrative Assistant,Data Analysis,Statistics
98251,75639,Environmental Engineer,Marketing,Business
98251,75639,Environmental Engineer,Web Development,Computer Science
98251,96422,Pharmacist,Graphic Design,Design
98251,21577,Customer Experience Manager,Graphic Design,Design
98251,21577,Customer Experience Manager,Public Speaking,Communication
98251,21577,Customer Experience Manager,Programming,Computer Science
18419,10552,Copywriter,Problem Solving,Mathematics
18419,10552,Copywriter,Web Development,Computer Science
18419,40616,Investment Banker,Graphic Design,Design
18419,40616,Investment Banker,Public Speaking,Communication
18419,40616,Investment Banker,Programming,Computer Science
18419,3724,Data Analyst,Project Management,Business
18419,27839,Account Coordinator,Marketing,Business
18419,27839,Account Coordinator,Project Management,Business
18419,27839,Account Coordinator,Public Speaking,Communication
18419,27839,Account Coordinator,Programming,Computer Science
18419,16365,Insurance Underwriter,Digital Marketing,Business
48019,83817,Marketing Manager,Programming,Computer Science
48019,17649,Legal Researcher,Problem Solving,Mathematics
48019,17649,Legal Researcher,Project Management,Business
48019,17649,Legal Researcher,Digital Marketing,Business
92332,30168,Market Research Manager,Data Analysis,Statistics
92332,30168,Market Research Manager,Digital Marketing,Business
92332,99149,Business Development Manager,Digital Marketing,Business
65631,99149,Content Manager,Marketing,Business
65631,99149,Content Manager,Public Speaking,Communication
8725,76953,Digital Marketing Coordinator,Digital Marketing,Business
8725,19056,Network Security Engineer,Graphic Design,Design
8725,19056,Network Security Engineer,Digital Marketing,Business
8725,42699,Medical Technologist,Data Analysis,Statistics
8725,42699,Medical Technologist,Programming,Computer Science
8725,96088,Account Manager,Problem Solving,Mathematics
8725,96088,Account Manager,Web Development,Computer Science
29167,6544,HR Specialist,Creative Writing,Literature
29167,6544,HR Specialist,Problem Solving,Mathematics
29167,6544,HR Specialist,Data Analysis,Statistics
29167,33314,Dental Assistant,Problem Solving,Mathematics
29167,33314,Dental Assistant,Graphic Design,Design
29167,33314,Dental Assistant,Digital Marketing,Business
29167,33314,Dental Assistant,Marketing,Business
29167,45723,Copywriter,Marketing,Business
29167,45723,Copywriter,Digital Marketing,Business
29167,45723,Copywriter,Programming,Computer Science
29167,5857,Software Engineer,Creative Writing,Literature
29167,5857,Software Engineer,Graphic Design,Design
22272,27611,Insurance Broker,Creative Writing,Literature
22272,27611,Insurance Broker,Problem Solving,Mathematics
22272,27611,Insurance Broker,Web Development,Computer Science
22272,27611,Insurance Broker,Public Speaking,Communication
22272,74091,Social Worker,Graphic Design,Design
22272,74091,Social Worker,Project Management,Business
22272,74091,Social Worker,Web Development,Computer Science
22272,37092,Insurance Broker,Data Analysis,Statistics
32564,40311,Financial Planner,Creative Writing,Literature
32564,40311,Financial Planner,Digital Marketing,Business
32564,11922,Medical Technologist,Digital Marketing,Business
32564,11922,Medical Technologist,Public Speaking,Communication
32564,11922,Medical Technologist,Project Management,Business
32564,94859,Technical Writer,Digital Marketing,Business
67734,61508,Business Development Executive,Graphic Design,Design
67734,61508,Business Development Executive,Project Management,Business
67734,61508,Business Development Executive,Programming,Computer Science
75497,48155,Investment Advisor,Problem Solving,Mathematics
75497,48155,Investment Advisor,Project Management,Business
75497,48155,Investment Advisor,Graphic Design,Design
75497,10552,Systems Engineer,Web Development,Computer Science
75497,10552,Systems Engineer,Data Analysis,Statistics
75497,10552,Systems Engineer,Public Speaking,Communication
75497,10552,Systems Engineer,Graphic Design,Design
75497,38802,Environmental Scientist,Web Development,Computer Science
75497,38802,Environmental Scientist,Digital Marketing,Business
75497,38802,Environmental Scientist,Problem Solving,Mathematics
75497,38802,Environmental Scientist,Public Speaking,Communication
75497,38802,Environmental Scientist,Programming,Computer Science
75497,37092,Interior Designer,Creative Writing,Literature
75497,37092,Interior Designer,Problem Solving,Mathematics
75497,37092,Interior Designer,Data Analysis,Statistics
75497,37092,Interior Designer,Digital Marketing,Business
22136,92703,Systems Engineer,Marketing,Business
22136,92703,Systems Engineer,Data Analysis,Statistics
22136,92703,Systems Engineer,Programming,Computer Science
60003,42699,Logistics Manager,Marketing,Business
60003,42699,Logistics Manager,Creative Writing,Literature
60003,42699,Logistics Manager,Project Management,Business
60003,64293,Interior Designer,Public Speaking,Communication
78507,51383,Medical Billing Specialist,Graphic Design,Design
78507,51383,Medical Billing Specialist,Project Management,Business
78507,7895,Marketing Analyst,Creative Writing,Literature
78507,7895,Marketing Analyst,Public Speaking,Communication
78507,7895,Marketing Analyst,Graphic Design,Design
62424,60146,Civil Engineer,Creative Writing,Literature
62424,60146,Civil Engineer,Data Analysis,Statistics
62424,5807,Web Developer,Data Analysis,Statistics
62424,47262,Research Coordinator,Creative Writing,Literature
62424,50242,Operations Coordinator,Digital Marketing,Business
62424,50242,Operations Coordinator,Public Speaking,Communication
62424,50242,Operations Coordinator,Programming,Computer Science
19202,41113,Compliance Officer,Creative Writing,Literature
19202,41113,Compliance Officer,Marketing,Business
19202,41113,Compliance Officer,Digital Marketing,Business
84418,4960,Tax Accountant,Public Speaking,Communication
71228,2563,Technical Support Specialist,Graphic Design,Design
71228,2563,Technical Support Specialist,Project Management,Business
71228,2563,Technical Support Specialist,Problem Solving,Mathematics
71228,2563,Technical Support Specialist,Data Analysis,Statistics
71228,2563,Technical Support Specialist,Programming,Computer Science
71228,73122,Brand Strategist,Problem Solving,Mathematics
71228,73122,Brand Strategist,Digital Marketing,Business
71228,73122,Brand Strategist,Graphic Design,Design
71228,66809,Medical Technologist,Marketing,Business
71228,66809,Medical Technologist,Creative Writing,Literature
71228,66809,Medical Technologist,Web Development,Computer Science
71228,66809,Medical Technologist,Graphic Design,Design
71228,21466,Supply Chain Analyst,Creative Writing,Literature
71228,21466,Supply Chain Analyst,Public Speaking,Communication
71228,21466,Supply Chain Analyst,Project Management,Business
53838,60146,Market Research Assistant,Problem Solving,Mathematics
53838,28350,Project Coordinator,Problem Solving,Mathematics
53838,28350,Project Coordinator,Data Analysis,Statistics
53838,88826,Graphic Designer,Problem Solving,Mathematics
53838,12839,Lawyer,Graphic Design,Design
53838,12839,Lawyer,Web Development,Computer Science
53838,12839,Lawyer,Creative Writing,Literature
53838,12839,Lawyer,Digital Marketing,Business
53838,12839,Lawyer,Problem Solving,Mathematics
53838,53452,Registered Nurse,Creative Writing,Literature
53838,53452,Registered Nurse,Problem Solving,Mathematics
53838,53452,Registered Nurse,Data Analysis,Statistics
53838,53452,Registered Nurse,Marketing,Business
76443,55811,Medical Billing Specialist,Creative Writing,Literature
76443,55811,Medical Billing Specialist,Graphic Design,Design
76443,55811,Medical Billing Specialist,Data Analysis,Statistics
76443,55811,Medical Billing Specialist,Programming,Computer Science
61314,78341,Medical Billing Specialist,Web Development,Computer Science
61314,97781,Marketing Analyst,Problem Solving,Mathematics
61314,97781,Marketing Analyst,Data Analysis,Statistics
61314,97781,Marketing Analyst,Graphic Design,Design
59366,30168,SEO Specialist,Marketing,Business
59366,30168,SEO Specialist,Public Speaking,Communication
59366,26542,Interior Decorator,Marketing,Business
59366,26542,Interior Decorator,Web Development,Computer Science
59366,26542,Interior Decorator,Data Analysis,Statistics
59366,26542,Interior Decorator,Project Management,Business
59366,39178,Environmental Engineer,Marketing,Business
59366,39178,Environmental Engineer,Graphic Design,Design
59366,73568,Medical Records Clerk,Public Speaking,Communication
59366,73568,Medical Records Clerk,Data Analysis,Statistics
59366,73568,Medical Records Clerk,Digital Marketing,Business
59366,33344,Medical Office Manager,Graphic Design,Design
59366,33344,Medical Office Manager,Public Speaking,Communication
32,41113,Business Systems Analyst,Marketing,Business
32,41113,Business Systems Analyst,Graphic Design,Design
32,41113,Business Systems Analyst,Digital Marketing,Business
32,24846,Medical Billing Specialist,Problem Solving,Mathematics
32,24846,Medical Billing Specialist,Graphic Design,Design
32,24846,Medical Billing Specialist,Project Management,Business
32,24846,Medical Billing Specialist,Programming,Computer Science
32,47377,IT Security Specialist,Problem Solving,Mathematics
32,47377,IT Security Specialist,Digital Marketing,Business
32,47377,IT Security Specialist,Public Speaking,Communication
32,47377,IT Security Specialist,Data Analysis,Statistics
32,19787,Systems Administrator,Graphic Design,Design
32,19787,Systems Administrator,Digital Marketing,Business
43711,89144,Market Analyst,Creative Writing,Literature
43711,89144,Market Analyst,Programming,Computer Science
98652,19056,Event Manager,Data Analysis,Statistics
98652,85039,HR Coordinator,Creative Writing,Literature
98652,85039,HR Coordinator,Data Analysis,Statistics
98652,85039,HR Coordinator,Public Speaking,Communication
98652,72421,Speech-Language Pathologist,Creative Writing,Literature
98652,33424,HR Generalist,Web Development,Computer Science
98652,33424,HR Generalist,Data Analysis,Statistics
98652,33424,HR Generalist,Programming,Computer Science
58050,50372,Business Development Executive,Web Development,Computer Science
58050,50372,Business Development Executive,Project Management,Business
58050,50372,Business Development Executive,Programming,Computer Science
86395,65906,Data Analyst,Digital Marketing,Business
86395,65906,Data Analyst,Project Management,Business
86395,65906,Data Analyst,Graphic Design,Design
86395,92703,Environmental Engineer,Web Development,Computer Science
86395,92703,Environmental Engineer,Marketing,Business
86395,92703,Environmental Engineer,Data Analysis,Statistics
86395,92703,Environmental Engineer,Creative Writing,Literature
23582,15701,Business Development Coordinator,Marketing,Business
23582,15701,Business Development Coordinator,Project Management,Business
23582,15701,Business Development Coordinator,Public Speaking,Communication
23582,15701,Business Development Coordinator,Programming,Computer Science
23582,57047,Technical Writer,Graphic Design,Design
23582,57047,Technical Writer,Data Analysis,Statistics
23582,90020,Corporate Trainer,Problem Solving,Mathematics
23582,90020,Corporate Trainer,Creative Writing,Literature
23582,90020,Corporate Trainer,Public Speaking,Communication
23582,90020,Corporate Trainer,Programming,Computer Science
38468,30849,Database Administrator,Graphic Design,Design
38468,30849,Database Administrator,Digital Marketing,Business
38468,30849,Database Administrator,Programming,Computer Science
38468,92703,HR Coordinator,Problem Solving,Mathematics
38468,92703,HR Coordinator,Graphic Design,Design
38468,92703,HR Coordinator,Project Management,Business
38468,17641,Market Research Assistant,Graphic Design,Design
52189,89144,IT Administrator,Project Management,Business
52189,36878,Sales Coordinator,Digital Marketing,Business
52189,33424,Systems Analyst,Data Analysis,Statistics
51071,83817,Executive Assistant,Project Management,Business
51071,83817,Executive Assistant,Digital Marketing,Business
51071,72421,Market Research Analyst,Creative Writing,Literature
51071,72421,Market Research Analyst,Programming,Computer Science
51071,74121,Multimedia Artist,Problem Solving,Mathematics
51071,74121,Multimedia Artist,Project Management,Business
51071,74121,Multimedia Artist,Public Speaking,Communication
51071,57319,Supply Chain Manager,Data Analysis,Statistics
51071,57319,Supply Chain Manager,Project Management,Business
51071,57319,Supply Chain Manager,Digital Marketing,Business
39412,83427,Customer Success Manager,Web Development,Computer Science
39412,83427,Customer Success Manager,Digital Marketing,Business
39412,83427,Customer Success Manager,Programming,Computer Science
39412,3117,Tax Preparer,Problem Solving,Mathematics
39412,3117,Tax Preparer,Marketing,Business
39412,3117,Tax Preparer,Project Management,Business
65405,36114,Supply Chain Manager,Marketing,Business
65405,36114,Supply Chain Manager,Problem Solving,Mathematics
65405,11153,Medical Records Clerk,Graphic Design,Design
65405,24485,Logistics Manager,Problem Solving,Mathematics
6600,78012,Logistics Manager,Digital Marketing,Business
6600,24485,Registered Nurse,Web Development,Computer Science
71870,50372,Social Worker,Marketing,Business
71870,50372,Social Worker,Graphic Design,Design
71870,50372,Social Worker,Creative Writing,Literature
71870,71576,Data Analyst,Problem Solving,Mathematics
71870,71576,Data Analyst,Creative Writing,Literature
71870,71576,Data Analyst,Project Management,Business
71870,33223,Research Scientist,Problem Solving,Mathematics
71870,33223,Research Scientist,Creative Writing,Literature
71870,33223,Research Scientist,Project Management,Business
71870,33223,Research Scientist,Graphic Design,Design
71870,91834,Dental Assistant,Creative Writing,Literature
71870,91834,Dental Assistant,Digital Marketing,Business
71870,91834,Dental Assistant,Problem Solving,Mathematics
71870,91834,Dental Assistant,Programming,Computer Science
71870,91834,Dental Assistant,Project Management,Business
71870,53473,IT Support Specialist,Marketing,Business
71870,53473,IT Support Specialist,Data Analysis,Statistics
75923,18347,Occupational Therapist,Problem Solving,Mathematics
75923,65952,Market Research Assistant,Problem Solving,Mathematics
75923,65952,Market Research Assistant,Graphic Design,Design
75923,65952,Market Research Assistant,Data Analysis,Statistics
75923,46361,HR Coordinator,Marketing,Business
75923,46361,HR Coordinator,Public Speaking,Communication
75923,46361,HR Coordinator,Data Analysis,Statistics
75923,46361,HR Coordinator,Programming,Computer Science
75923,33344,Digital Marketing Specialist,Digital Marketing,Business
75923,33344,Digital Marketing Specialist,Programming,Computer Science
75923,64293,Business Analyst,Creative Writing,Literature
20667,21714,Occupational Therapist,Graphic Design,Design
20667,21714,Occupational Therapist,Digital Marketing,Business
20667,10552,Business Development Manager,Web Development,Computer Science
20667,6544,Multimedia Artist,Problem Solving,Mathematics
20667,6544,Multimedia Artist,Creative Writing,Literature
20667,6544,Multimedia Artist,Public Speaking,Communication
20667,6544,Multimedia Artist,Digital Marketing,Business
63140,82991,Financial Risk Analyst,Marketing,Business
63140,82991,Financial Risk Analyst,Project Management,Business
63140,13250,Civil Engineer,Marketing,Business
63140,13250,Civil Engineer,Creative Writing,Literature
63140,13250,Civil Engineer,Digital Marketing,Business
63140,13250,Civil Engineer,Programming,Computer Science
63140,13250,Civil Engineer,Project Management,Business
63140,37092,Network Analyst,Marketing,Business
63140,37092,Network Analyst,Creative Writing,Literature
63140,37092,Network Analyst,Digital Marketing,Business
63140,37092,Network Analyst,Public Speaking,Communication
63140,87183,Business Development Coordinator,Data Analysis,Statistics
63140,83817,Human Resources Manager,Creative Writing,Literature
38634,78858,Database Administrator,Problem Solving,Mathematics
38634,78858,Database Administrator,Public Speaking,Communication
38634,78858,Database Administrator,Data Analysis,Statistics
38634,78858,Database Administrator,Graphic Design,Design
38634,82991,Operations Manager,Graphic Design,Design
38634,82991,Operations Manager,Public Speaking,Communication
38634,82991,Operations Manager,Programming,Computer Science
91834,4960,HR Recruiter,Web Development,Computer Science
91834,4960,HR Recruiter,Problem Solving,Mathematics
91834,4960,HR Recruiter,Project Management,Business
91834,4960,HR Recruiter,Digital Marketing,Business
91834,83429,Sales Support Specialist,Creative Writing,Literature
91834,83429,Sales Support Specialist,Graphic Design,Design
91834,83429,Sales Support Specialist,Programming,Computer Science
91834,33956,Product Manager,Marketing,Business
91834,33956,Product Manager,Data Analysis,Statistics
82958,50497,Executive Assistant,Creative Writing,Literature
82958,50497,Executive Assistant,Digital Marketing,Business
82958,50497,Executive Assistant,Graphic Design,Design
26384,86480,IT Consultant,Marketing,Business
26384,86480,IT Consultant,Creative Writing,Literature
26384,86480,IT Consultant,Digital Marketing,Business
26384,86480,IT Consultant,Problem Solving,Mathematics
26384,86480,IT Consultant,Programming,Computer Science
26384,3515,Technical Support Engineer,Graphic Design,Design
26384,3515,Technical Support Engineer,Data Analysis,Statistics
26384,3515,Technical Support Engineer,Project Management,Business
26384,7581,Customer Experience Manager,Problem Solving,Mathematics
26384,7581,Customer Experience Manager,Marketing,Business
26384,7581,Customer Experience Manager,Data Analysis,Statistics
26384,7912,Product Marketing Manager,Creative Writing,Literature
26384,7912,Product Marketing Manager,Data Analysis,Statistics
26384,7912,Product Marketing Manager,Web Development,Computer Science
26384,7912,Product Marketing Manager,Programming,Computer Science
26384,18927,Market Research Assistant,Web Development,Computer Science
94471,17641,Web Developer,Creative Writing,Literature
94471,17641,Web Developer,Public Speaking,Communication
94471,17641,Web Developer,Web Development,Computer Science
94471,11922,Network Engineer,Web Development,Computer Science
94471,11922,Network Engineer,Public Speaking,Communication
94471,11922,Network Engineer,Graphic Design,Design
94471,72421,Data Analyst,Problem Solving,Mathematics
94471,72421,Data Analyst,Creative Writing,Literature
94471,72421,Data Analyst,Public Speaking,Communication
94471,72421,Data Analyst,Data Analysis,Statistics
94471,90931,Technical Writer,Data Analysis,Statistics
50849,35871,IT Security Specialist,Graphic Design,Design
50849,35871,IT Security Specialist,Digital Marketing,Business
50849,65952,Regulatory Affairs Specialist,Problem Solving,Mathematics
50849,85039,Digital Marketing Manager,Web Development,Computer Science
50849,85039,Digital Marketing Manager,Public Speaking,Communication
50849,59703,Data Scientist,Project Management,Business
10494,34554,Legal Secretary,Public Speaking,Communication
10494,34554,Legal Secretary,Programming,Computer Science
10494,30273,Event Planner,Graphic Design,Design
10494,30273,Event Planner,Digital Marketing,Business
10494,30442,Digital Marketing Coordinator,Creative Writing,Literature
10494,30442,Digital Marketing Coordinator,Marketing,Business
10494,30442,Digital Marketing Coordinator,Programming,Computer Science
10494,30442,Digital Marketing Coordinator,Problem Solving,Mathematics
20400,33340,SEO Specialist,Public Speaking,Communication
20400,87206,Medical Laboratory Technician,Marketing,Business
20400,87206,Medical Laboratory Technician,Graphic Design,Design
20400,53630,Public Relations Coordinator,Public Speaking,Communication
20400,53630,Public Relations Coordinator,Digital Marketing,Business
20400,53630,Public Relations Coordinator,Graphic Design,Design
20400,56583,Construction Manager,Data Analysis,Statistics
91616,30442,Health Educator,Graphic Design,Design
91616,30442,Health Educator,Public Speaking,Communication
91616,30442,Health Educator,Digital Marketing,Business
91616,74121,Public Relations Manager,Web Development,Computer Science
91616,75639,Medical Records Clerk,Creative Writing,Literature
91616,75639,Medical Records Clerk,Graphic Design,Design
91616,75639,Medical Records Clerk,Data Analysis,Statistics
91616,75639,Medical Records Clerk,Programming,Computer Science
64904,23595,Project Coordinator,Project Management,Business
64904,90020,Executive Assistant,Web Development,Computer Science
64904,90020,Executive Assistant,Digital Marketing,Business
60000,61310,Medical Billing Specialist,Graphic Design,Design
60000,94859,Quality Control Inspector,Graphic Design,Design
60000,94859,Quality Control Inspector,Programming,Computer Science
60000,33340,HR Assistant,Data Analysis,Statistics
60000,33340,HR Assistant,Programming,Computer Science
99070,7895,Insurance Broker,Data Analysis,Statistics
99070,7895,Insurance Broker,Project Management,Business
99070,7895,Insurance Broker,Digital Marketing,Business
99070,14519,HR Recruiter,Marketing,Business
99070,14519,HR Recruiter,Graphic Design,Design
99070,14519,HR Recruiter,Web Development,Computer Science
99070,14519,HR Recruiter,Programming,Computer Science
17320,33340,Quality Assurance Engineer,Marketing,Business
17320,33340,Quality Assurance Engineer,Problem Solving,Mathematics
17320,33340,Quality Assurance Engineer,Digital Marketing,Business
17320,86964,Legal Secretary,Web Development,Computer Science
17320,86964,Legal Secretary,Public Speaking,Communication
17320,86964,Legal Secretary,Programming,Computer Science
17320,74665,Product Marketing Manager,Data Analysis,Statistics
71961,30980,Marketing Manager,Problem Solving,Mathematics
71961,30980,Marketing Manager,Public Speaking,Communication
71961,30980,Marketing Manager,Programming,Computer Science
9280,38390,Network Security Engineer,Data Analysis,Statistics
9280,38390,Network Security Engineer,Project Management,Business
9280,38390,Network Security Engineer,Digital Marketing,Business
9280,7895,Account Manager,Web Development,Computer Science
9280,7895,Account Manager,Digital Marketing,Business
9280,7895,Account Manager,Programming,Computer Science
9280,32233,Software Developer,Web Development,Computer Science
63038,51497,Customer Success Manager,Problem Solving,Mathematics
63038,51497,Customer Success Manager,Programming,Computer Science
63038,33956,Data Scientist,Graphic Design,Design
63038,33956,Data Scientist,Digital Marketing,Business
63038,33956,Data Scientist,Public Speaking,Communication
63038,33956,Data Scientist,Data Analysis,Statistics
63038,33956,Data Scientist,Programming,Computer Science
63038,86459,Operations Supervisor,Creative Writing,Literature
63038,86459,Operations Supervisor,Web Development,Computer Science
63038,86459,Operations Supervisor,Data Analysis,Statistics
63038,75639,Human Resources Manager,Creative Writing,Literature
63038,75639,Human Resources Manager,Project Management,Business
63038,75639,Human Resources Manager,Public Speaking,Communication
63038,75639,Human Resources Manager,Digital Marketing,Business
1091,86112,Cybersecurity Analyst,Web Development,Computer Science
1091,86112,Cybersecurity Analyst,Project Management,Business
1091,70357,Market Research Analyst,Marketing,Business
1091,70357,Market Research Analyst,Public Speaking,Communication
4860,97781,Human Resources Manager,Creative Writing,Literature
4860,97781,Human Resources Manager,Web Development,Computer Science
4860,97781,Human Resources Manager,Problem Solving,Mathematics
4860,97781,Human Resources Manager,Public Speaking,Communication
4860,97781,Human Resources Manager,Programming,Computer Science
4843,30273,Financial Analyst,Graphic Design,Design
4843,30273,Financial Analyst,Project Management,Business
4843,30273,Financial Analyst,Data Analysis,Statistics
4843,7912,Product Owner,Creative Writing,Literature
4843,7912,Product Owner,Graphic Design,Design
4843,7912,Product Owner,Web Development,Computer Science
27285,21577,Environmental Scientist,Problem Solving,Mathematics
27285,21577,Environmental Scientist,Programming,Computer Science
27285,69486,Supply Chain Analyst,Creative Writing,Literature
27285,69486,Supply Chain Analyst,Project Management,Business
27285,4960,Regulatory Affairs Specialist,Marketing,Business
27285,4960,Regulatory Affairs Specialist,Project Management,Business
27285,4960,Regulatory Affairs Specialist,Graphic Design,Design
27285,96088,Occupational Therapist Assistant,Problem Solving,Mathematics
27285,96088,Occupational Therapist Assistant,Web Development,Computer Science
27285,96088,Occupational Therapist Assistant,Programming,Computer Science
27285,48827,Content Manager,Marketing,Business
27285,48827,Content Manager,Graphic Design,Design
27285,48827,Content Manager,Data Analysis,Statistics
27285,48827,Content Manager,Creative Writing,Literature
37972,5807,Sales Associate,Programming,Computer Science
37972,90935,Legal Assistant,Problem Solving,Mathematics
37972,90935,Legal Assistant,Web Development,Computer Science
37972,90935,Legal Assistant,Public Speaking,Communication
37972,73122,Business Systems Analyst,Creative Writing,Literature
37972,73122,Business Systems Analyst,Marketing,Business
37972,92591,Executive Assistant,Marketing,Business
37972,92591,Executive Assistant,Web Development,Computer Science
37972,92591,Executive Assistant,Public Speaking,Communication
37972,38802,Insurance Broker,Problem Solving,Mathematics
37972,38802,Insurance Broker,Digital Marketing,Business
37972,38802,Insurance Broker,Project Management,Business
42135,36878,Market Research Manager,Graphic Design,Design
42135,36878,Market Research Manager,Data Analysis,Statistics
42135,36878,Market Research Manager,Programming,Computer Science
42135,41113,HR Recruiter,Data Analysis,Statistics
42135,41113,HR Recruiter,Programming,Computer Science
