Job_ID,Role,Salary,Location,Type,Status,Company_ID
65896,UX Designer,4940700,"Long Beach, USA",job_type.remote_part_time,job_status.vacant,2563
48933,Financial Manager,4508600,"Seoul, South Korea",job_type.remote_full_time,job_status.vacant,15701
88089,Network Administrator,2129400,"Yonkers, USA",job_type.onsite_part_time,job_status.vacant,19787
17526,Operations Coordinator,1961200,"Minneapolis, USA",job_type.onsite_part_time,job_status.vacant,96978
49957,Healthcare Administrator,2480300,"Kuala Lumpur, Malaysia",job_type.onsite_part_time,job_status.vacant,57047
29290,Financial Analyst,7650200,"Greensboro, USA",job_type.onsite_part_time,job_status.vacant,5857
9835,Quality Assurance Engineer,3281900,"Rio de Janeiro, Brazil",job_type.remote_part_time,job_status.vacant,61151
74594,Systems Engineer,2690800,"Istanbul, Turkey",job_type.onsite_full_time,job_status.vacant,53452
79138,Legal Assistant,3869100,"Laredo, USA",job_type.onsite_part_time,job_status.vacant,71313
45696,Financial Advisor,9388100,"Krakow, Poland",job_type.onsite_full_time,job_status.vacant,3291
39993,Biomedical Engineer,3790300,"Phoenix, USA",job_type.onsite_full_time,job_status.vacant,46487
87993,Architect,411400,"Amsterdam, Netherlands",job_type.onsite_full_time,job_status.vacant,35871
33450,Network Engineer,6271500,"Cairo, Egypt",job_type.remote_part_time,job_status.vacant,16977
8697,IT Specialist,2272900,"Pittsburgh, USA",job_type.onsite_part_time,job_status.vacant,51056
42982,Public Relations Specialist,9866400,"Minneapolis, USA",job_type.remote_part_time,job_status.vacant,38390
88486,Medical Assistant,8480300,"Fayetteville, USA",job_type.onsite_part_time,job_status.vacant,70357
68607,Data Scientist,8021900,"Amsterdam, Netherlands",job_type.onsite_full_time,job_status.vacant,13083
21831,Technical Support Specialist,7853600,"Rio de Janeiro, Brazil",job_type.onsite_part_time,job_status.vacant,15701
61825,Administrative Assistant,3085200,"Venice, Italy",job_type.onsite_full_time,job_status.vacant,92029
62826,Investment Analyst,8498700,"Warsaw, Poland",job_type.remote_part_time,job_status.vacant,83427
998,Supply Chain Manager,490900,"Richmond, USA",job_type.onsite_full_time,job_status.vacant,67443
97567,Business Analyst,625200,"Cape Town, South Africa",job_type.remote_part_time,job_status.vacant,61310
65163,Regulatory Affairs Specialist,9270600,"Spokane, USA",job_type.onsite_part_time,job_status.vacant,33424
97754,Market Research Manager,2588500,"New York City, USA",job_type.remote_part_time,job_status.vacant,47377
31910,Social Worker,5643800,"Buffalo, USA",job_type.remote_part_time,job_status.vacant,81035
90034,Market Research Manager,1154200,"Munich, Germany",job_type.onsite_full_time,job_status.vacant,33344
85617,Financial Analyst,3144600,"Philadelphia, USA",job_type.onsite_part_time,job_status.vacant,57319
2677,UI/UX Developer,3862000,"Minneapolis, USA",job_type.onsite_full_time,job_status.vacant,96236
35093,Mechanical Technician,305600,"Tel Aviv, Israel",job_type.onsite_full_time,job_status.vacant,66809
18808,User Interface Designer,2725400,"Buffalo, USA",job_type.onsite_part_time,job_status.vacant,26800
37735,Operations Supervisor,5418200,"Lincoln, USA",job_type.remote_part_time,job_status.vacant,84822
72466,HR Generalist,9713000,"Budapest, Hungary",job_type.remote_full_time,job_status.vacant,4361
84551,Content Manager,4664200,"Marseille, France",job_type.onsite_full_time,job_status.vacant,83429
24072,Business Development Executive,413700,"Plano, USA",job_type.remote_part_time,job_status.vacant,13250
41543,Human Resources Manager,9483500,"Hong Kong, China",job_type.onsite_full_time,job_status.vacant,39178
4809,Lawyer,464000,"Dallas, USA",job_type.onsite_full_time,job_status.vacant,14519
85038,Web Developer,9526000,"Helsinki, Finland",job_type.onsite_full_time,job_status.vacant,47262
99757,Architect,9657400,"Berlin, Germany",job_type.remote_full_time,job_status.vacant,99274
99473,Supply Chain Manager,7613800,"Glendale, USA",job_type.onsite_part_time,job_status.vacant,50497
30568,Supply Chain Specialist,8024200,"Reno, USA",job_type.onsite_part_time,job_status.vacant,40287
96211,IT Security Specialist,5776700,"Buenos Aires, Argentina",job_type.onsite_part_time,job_status.vacant,2563
92966,Content Writer,5833400,"Budapest, Hungary",job_type.remote_full_time,job_status.vacant,38802
16291,Supply Chain Coordinator,8565400,"Lexington, USA",job_type.onsite_part_time,job_status.vacant,13005
16216,Health Educator,4350100,"Florence, Italy",job_type.remote_full_time,job_status.vacant,94859
27660,IT Manager,2804100,"Los Angeles, USA",job_type.remote_full_time,job_status.vacant,23704
92282,IT Manager,836900,"Mexico City, Mexico",job_type.remote_part_time,job_status.vacant,7581
52703,Sales Representative,8898700,"Phoenix, USA",job_type.onsite_part_time,job_status.vacant,15701
12515,Environmental Scientist,1119300,"Minneapolis, USA",job_type.onsite_full_time,job_status.vacant,84822
10424,Marketing Communications Manager,1205400,"Chesapeake, USA",job_type.remote_full_time,job_status.vacant,55952
95796,Compliance Officer,2936400,"Dublin, Ireland",job_type.onsite_part_time,job_status.vacant,36878
73409,Digital Marketing Specialist,748900,"Reno, USA",job_type.remote_part_time,job_status.vacant,21577
91319,Financial Advisor,5491100,"Guangzhou, China",job_type.remote_full_time,job_status.vacant,59703
65334,Technical Support Engineer,8222700,"Saint Petersburg, Russia",job_type.onsite_full_time,job_status.vacant,96236
18064,Research Assistant,2942000,"Cairo, Egypt",job_type.onsite_full_time,job_status.vacant,34197
86447,Account Coordinator,6487500,"Houston, USA",job_type.remote_part_time,job_status.vacant,34554
13373,HR Coordinator,2232300,"Newark, USA",job_type.onsite_part_time,job_status.vacant,21577
99454,Network Administrator,4857700,"Wichita, USA",job_type.onsite_full_time,job_status.vacant,7895
82704,Executive Assistant,8007700,"Saint Petersburg, Russia",job_type.remote_full_time,job_status.vacant,33223
63531,Systems Analyst,2651600,"Guangzhou, China",job_type.remote_part_time,job_status.vacant,33223
35240,Systems Engineer,2283900,"Tucson, USA",job_type.onsite_full_time,job_status.vacant,74121
89249,Systems Engineer,5082700,"Norfolk, USA",job_type.remote_part_time,job_status.vacant,13083
53352,Nurse Practitioner,4573800,"Charlotte, USA",job_type.remote_full_time,job_status.vacant,13224
30692,Network Security Engineer,933800,"Lisbon, Portugal",job_type.remote_part_time,job_status.vacant,46361
37022,User Experience Researcher,4777500,"Shanghai, China",job_type.remote_part_time,job_status.vacant,53452
93387,UI/UX Developer,8184800,"Marseille, France",job_type.remote_full_time,job_status.vacant,96422
36323,Business Development Manager,6865600,"Brasília, Brazil",job_type.onsite_part_time,job_status.vacant,84822
9320,Customer Experience Manager,7493200,"Chiang Mai, Thailand",job_type.onsite_full_time,job_status.vacant,64293
73873,Data Entry Specialist,1033900,"Indianapolis, USA",job_type.onsite_part_time,job_status.vacant,55811
73539,Nurse Practitioner,8818100,"Columbus, USA",job_type.onsite_full_time,job_status.vacant,92029
42374,Customer Success Manager,3312500,"Moscow, Russia",job_type.remote_part_time,job_status.vacant,11273
80759,Speech-Language Pathologist,1914100,"Baton Rouge, USA",job_type.remote_full_time,job_status.vacant,96236
64575,Account Coordinator,2631200,"Mesa, USA",job_type.remote_full_time,job_status.vacant,96580
9169,Marketing Manager,5076600,"Edinburgh, Scotland",job_type.onsite_part_time,job_status.vacant,18927
61976,Research Assistant,3112500,"Seville, Spain",job_type.onsite_full_time,job_status.vacant,74665
52638,Sales Coordinator,9865900,"Venice, Italy",job_type.remote_part_time,job_status.vacant,86480
91043,Sales Manager,1027200,"Birmingham, USA",job_type.remote_full_time,job_status.vacant,96088
7137,Customer Success Manager,5486700,"Toledo, USA",job_type.onsite_part_time,job_status.vacant,83429
13395,Medical Billing Specialist,8306400,"Memphis, USA",job_type.onsite_part_time,job_status.vacant,34197
90650,Product Owner,6975600,"San Francisco, USA",job_type.onsite_part_time,job_status.vacant,10576
53056,Corporate Trainer,1613600,"Honolulu, USA",job_type.remote_full_time,job_status.vacant,96088
78277,Customer Service Representative,7436300,"New Orleans, USA",job_type.remote_part_time,job_status.vacant,67443
19794,Registered Nurse,2362300,"Perth, Australia",job_type.onsite_part_time,job_status.vacant,27611
90307,Research Assistant,9749400,"Garland, USA",job_type.onsite_full_time,job_status.vacant,24485
16219,Marketing Manager,5806900,"Brussels, Belgium",job_type.onsite_part_time,job_status.vacant,54580
89642,Marketing Analyst,7553600,"Bologna, Italy",job_type.remote_full_time,job_status.vacant,39178
80572,Financial Planner,7519600,"Buenos Aires, Argentina",job_type.onsite_full_time,job_status.vacant,42492
90085,Cybersecurity Engineer,2111800,"Marrakech, Morocco",job_type.remote_full_time,job_status.vacant,49332
95180,Insurance Broker,6497000,"Durham, USA",job_type.onsite_full_time,job_status.vacant,95439
88311,Event Planner,2651600,"Rome, Italy",job_type.remote_full_time,job_status.vacant,33223
17930,Architect,3319600,"Doha, Qatar",job_type.remote_part_time,job_status.vacant,11273
75733,Project Coordinator,1635200,"Mexico City, Mexico",job_type.remote_full_time,job_status.vacant,51383
66677,Technical Support Specialist,2528300,"Kyoto, Japan",job_type.onsite_full_time,job_status.vacant,3117
65114,Talent Manager,6843500,"Kyoto, Japan",job_type.onsite_part_time,job_status.vacant,61419
47458,Talent Manager,7378200,"Los Angeles, USA",job_type.remote_part_time,job_status.vacant,96422
89096,Occupational Therapist Assistant,9859600,"Charlotte, USA",job_type.remote_part_time,job_status.vacant,10576
32666,Business Development Manager,3082200,"Shanghai, China",job_type.remote_part_time,job_status.vacant,69668
10059,Product Owner,8070600,"Brussels, Belgium",job_type.onsite_full_time,job_status.vacant,62748
89967,Speech-Language Pathologist,396300,"Athens, Greece",job_type.remote_part_time,job_status.vacant,40287
39496,Registered Nurse,6801200,"Boise, USA",job_type.onsite_full_time,job_status.vacant,69668
35079,Pharmacist,3974200,"Pittsburgh, USA",job_type.remote_part_time,job_status.vacant,30849
20515,Customer Support Specialist,6857500,"Riverside, USA",job_type.remote_part_time,job_status.vacant,14519
51334,Legal Researcher,3503700,"Toledo, USA",job_type.remote_full_time,job_status.vacant,46487
25838,Supply Chain Coordinator,6324900,"Jaipur, India",job_type.remote_full_time,job_status.vacant,87255
90808,Corporate Trainer,3563300,"Aurora, USA",job_type.onsite_part_time,job_status.vacant,92029
1318,IT Technician,2317100,"Bogotá, Colombia",job_type.remote_full_time,job_status.vacant,78858
46196,Cybersecurity Engineer,5904800,"Nairobi, Kenya",job_type.onsite_full_time,job_status.vacant,69992
85528,Brand Strategist,152000,"Brussels, Belgium",job_type.remote_part_time,job_status.vacant,59703
5062,Environmental Engineer,3949400,"Reno, USA",job_type.onsite_part_time,job_status.vacant,20821
697,Accountant,4747700,"Venice, Italy",job_type.onsite_full_time,job_status.vacant,21577
68532,Multimedia Artist,8847900,"Zurich, Switzerland",job_type.onsite_full_time,job_status.vacant,23595
80686,Executive Assistant,7817100,"Istanbul, Turkey",job_type.remote_part_time,job_status.vacant,11922
94637,Medical Records Clerk,7654600,"Rome, Italy",job_type.remote_full_time,job_status.vacant,45102
652,Marketing Communications Manager,7275600,"Helsinki, Finland",job_type.remote_full_time,job_status.vacant,24444
25417,IT Analyst,9221300,"Brasília, Brazil",job_type.onsite_part_time,job_status.vacant,78607
64597,Financial Clerk,8278300,"Dublin, Ireland",job_type.onsite_full_time,job_status.vacant,20821
10958,Cybersecurity Engineer,9244800,"Vienna, Austria",job_type.remote_part_time,job_status.vacant,78341
49307,Legal Researcher,4938000,"Tokyo, Japan",job_type.onsite_full_time,job_status.vacant,86812
30776,Data Entry Specialist,7421300,"Tucson, USA",job_type.remote_full_time,job_status.vacant,96236
74088,Construction Manager,4025600,"Mexico City, Mexico",job_type.onsite_full_time,job_status.vacant,85039
33252,Legal Secretary,9264800,"Mesa, USA",job_type.onsite_part_time,job_status.vacant,61508
74888,Cybersecurity Analyst,7254500,"Santiago, Chile",job_type.remote_full_time,job_status.vacant,54580
21236,Legal Assistant,5118200,"Moreno Valley, USA",job_type.remote_part_time,job_status.vacant,48827
52110,SEO Specialist,2277400,"Charlotte, USA",job_type.onsite_full_time,job_status.vacant,30980
33470,Product Owner,8986000,"Mumbai, India",job_type.onsite_full_time,job_status.vacant,24846
1711,Brand Strategist,6809200,"Fremont, USA",job_type.onsite_full_time,job_status.vacant,3724
80200,Market Research Assistant,8131200,"Detroit, USA",job_type.onsite_part_time,job_status.vacant,47377
44128,Business Development Executive,8180700,"Oakland, USA",job_type.onsite_full_time,job_status.vacant,29863
59530,Technical Writer,1455700,"Minneapolis, USA",job_type.remote_full_time,job_status.vacant,86964
7197,Tax Preparer,2419200,"Dar es Salaam, Tanzania",job_type.onsite_part_time,job_status.vacant,5857
97957,SEO Specialist,8270800,"Orlando, USA",job_type.remote_full_time,job_status.vacant,16977
